PJME_MW,hour,dayofweek,quarter,month,year,dayofyear,weekofmonth,weekofyear
24284.0,0,4,4,10,2014,283,10,41
27102.0,7,3,2,5,2016,126,5,18
35238.0,0,5,3,8,2006,238,26,34
25035.0,2,5,4,11,2017,329,25,47
39907.0,8,1,1,3,2015,62,3,10
29880.0,9,3,4,11,2016,315,10,45
27253.0,15,6,1,3,2009,81,22,12
32730.0,8,3,3,9,2011,251,8,36
35283.0,18,4,3,7,2012,202,20,29
25274.0,1,6,4,12,2014,362,28,52
31431.0,12,4,4,10,2002,291,18,42
24485.0,5,5,4,10,2005,302,29,43
26016.0,3,5,2,5,2007,146,26,21
48173.0,19,0,3,7,2013,203,22,30
41815.0,22,0,1,1,2005,17,17,3
53730.0,19,1,3,7,2005,200,19,29
35599.0,15,1,3,9,2009,251,8,37
34112.0,16,2,1,1,2003,8,8,2
36733.0,13,3,1,3,2003,65,6,10
29708.0,16,2,1,3,2012,67,7,10
26682.0,1,3,4,11,2017,327,23,47
26598.0,7,2,2,5,2013,135,15,20
38149.0,10,3,2,5,2013,150,30,22
22017.0,2,4,4,11,2015,324,20,47
31142.0,13,2,1,1,2017,4,4,1
31186.0,8,1,2,4,2005,116,26,17
30545.0,3,3,3,8,2004,218,5,32
30603.0,23,5,4,11,2014,319,15,46
29593.0,8,5,3,8,2002,236,24,34
37254.0,22,6,3,7,2012,204,22,29
29089.0,12,5,1,2,2018,55,24,8
33287.0,2,2,1,1,2015,14,14,3
29344.0,1,5,1,3,2015,80,21,12
24108.0,1,2,2,5,2010,132,12,19
27813.0,1,3,4,11,2007,312,8,45
43315.0,20,4,3,7,2012,195,13,28
22263.0,3,2,4,12,2012,340,5,49
31617.0,4,6,1,1,2003,19,19,3
34984.0,2,5,3,7,2005,204,23,29
45103.0,10,2,3,8,2002,226,14,33
26911.0,2,3,3,7,2015,204,23,30
40272.0,15,0,3,7,2003,195,14,29
26361.0,5,6,1,1,2007,28,28,4
26417.0,1,5,3,8,2013,236,24,34
45144.0,19,0,3,8,2003,216,4,32
26388.0,7,1,2,6,2016,166,14,24
32424.0,22,0,1,3,2007,85,26,13
29227.0,3,5,3,8,2013,222,10,32
26866.0,17,5,2,5,2008,131,10,19
25353.0,9,5,2,5,2016,128,7,18
32754.0,10,1,4,11,2004,328,23,48
48609.0,22,3,3,7,2005,202,21,29
34463.0,14,1,1,2,2016,54,23,8
31690.0,2,2,3,8,2003,225,13,33
32687.0,9,3,2,6,2004,155,3,23
37240.0,14,3,1,2,2008,52,21,8
37935.0,20,1,4,11,2008,330,25,48
36728.0,22,0,1,2,2006,37,6,6
25620.0,5,2,2,6,2008,177,25,26
31604.0,14,2,1,2,2017,46,15,7
33932.0,6,2,1,1,2011,12,12,2
43741.0,16,3,3,8,2011,223,11,32
30361.0,6,6,1,2,2003,40,9,6
37286.0,13,6,3,8,2015,242,30,35
32052.0,11,2,2,5,2010,132,12,19
24321.0,0,0,2,4,2009,96,6,15
30484.0,6,2,1,3,2009,84,25,13
40297.0,23,1,3,8,2009,216,4,32
33510.0,15,5,3,9,2002,250,7,36
29295.0,4,6,3,8,2010,234,22,33
35530.0,1,4,3,8,2003,234,22,34
31680.0,15,0,1,2,2011,45,14,7
27853.0,5,4,4,12,2014,339,5,49
25637.0,17,5,2,5,2003,123,3,18
37148.0,10,4,1,1,2015,23,23,4
30005.0,16,1,4,10,2016,278,4,40
27153.0,1,1,2,6,2004,160,8,24
38303.0,18,0,2,5,2004,131,10,20
45034.0,20,6,1,1,2018,7,7,1
26922.0,5,6,1,2,2018,49,18,7
29398.0,0,3,2,6,2008,157,5,23
34334.0,9,1,3,9,2013,253,10,37
32493.0,12,1,1,2,2012,38,7,6
31908.0,18,4,4,10,2005,294,21,42
31053.0,0,6,3,7,2005,191,10,27
30052.0,11,3,2,6,2018,158,7,23
29200.0,23,2,4,11,2004,322,17,47
28668.0,16,5,2,5,2013,131,11,19
34474.0,21,4,4,12,2012,342,7,49
34998.0,21,6,1,2,2010,59,28,8
26303.0,2,4,3,8,2009,219,7,32
24598.0,2,4,3,7,2002,193,12,28
36793.0,11,4,3,9,2005,252,9,36
30752.0,17,3,1,3,2018,60,1,9
26190.0,2,5,3,9,2007,258,15,37
33433.0,18,1,1,3,2018,72,13,11
24255.0,5,4,2,6,2010,169,18,24
31107.0,11,3,1,2,2002,52,21,8
33582.0,7,5,1,1,2007,27,27,4
37588.0,8,0,4,12,2010,340,6,49
31668.0,11,5,1,2,2017,42,11,6
32767.0,19,4,1,3,2011,84,25,12
38838.0,23,4,2,6,2017,174,23,25
29569.0,15,5,1,2,2011,50,19,7
32440.0,12,1,4,11,2006,332,28,48
33340.0,23,3,4,12,2007,361,27,52
26463.0,16,5,2,4,2006,119,29,17
37947.0,16,1,1,1,2012,3,3,1
42913.0,21,4,2,6,2008,165,13,24
24118.0,0,3,2,4,2017,96,6,14
43163.0,20,2,4,12,2007,339,5,49
31871.0,9,0,2,6,2010,158,7,23
41024.0,19,0,1,1,2006,16,16,3
28092.0,17,2,2,4,2016,118,27,17
26750.0,16,6,1,3,2009,67,8,10
32156.0,15,3,2,4,2007,109,19,16
32989.0,14,3,1,2,2003,51,20,8
40217.0,11,3,3,8,2006,236,24,34
36473.0,0,2,2,6,2011,180,29,26
34071.0,19,5,4,11,2008,334,29,48
25135.0,4,2,4,11,2010,307,3,44
40851.0,20,3,3,7,2011,195,14,28
37974.0,8,4,1,1,2011,7,7,1
30583.0,16,2,2,4,2002,93,3,14
23798.0,6,3,3,9,2017,250,7,36
27257.0,7,0,2,5,2006,121,1,18
22337.0,1,1,4,10,2015,286,13,42
51215.0,14,1,2,6,2005,179,28,26
29877.0,15,6,4,12,2012,351,16,50
45051.0,11,0,3,7,2012,198,16,29
32479.0,15,5,2,4,2017,119,29,17
23230.0,6,3,2,6,2015,155,4,23
33803.0,16,0,1,3,2004,82,22,13
27355.0,16,1,4,10,2017,290,17,42
32194.0,2,2,3,7,2002,205,24,30
31551.0,11,2,4,11,2010,314,10,45
30398.0,9,2,1,3,2016,83,23,12
31415.0,23,6,4,12,2006,337,3,48
25950.0,7,5,3,7,2007,195,14,28
26384.0,5,3,4,11,2012,313,8,45
32600.0,14,0,4,11,2002,322,18,47
35923.0,21,1,2,6,2018,177,26,26
29252.0,6,5,3,8,2006,217,5,31
33794.0,9,5,1,2,2010,37,6,5
24608.0,1,0,2,4,2006,100,10,15
30701.0,14,2,4,10,2003,288,15,42
23162.0,5,3,1,3,2007,74,15,11
26823.0,7,3,2,5,2003,121,1,18
38085.0,22,5,3,7,2009,206,25,30
38886.0,22,2,2,6,2018,171,20,25
31855.0,4,5,3,7,2008,201,19,29
49747.0,20,1,3,7,2008,190,8,28
38176.0,19,3,1,2,2004,57,26,9
28491.0,10,4,1,3,2016,71,11,10
28586.0,11,6,1,3,2005,86,27,12
24453.0,6,3,2,4,2002,101,11,15
21399.0,5,5,2,4,2005,120,30,17
22166.0,1,6,4,11,2017,309,5,44
34048.0,6,3,1,1,2009,29,29,5
42252.0,16,2,2,6,2015,175,24,26
30947.0,5,3,1,1,2012,5,5,1
34174.0,13,3,1,2,2018,32,1,5
26950.0,4,3,4,12,2010,336,2,48
28963.0,23,5,4,12,2016,359,24,51
30571.0,5,3,3,7,2016,189,7,27
22902.0,4,6,2,4,2003,96,6,14
24784.0,0,2,4,11,2015,315,11,46
37531.0,20,1,1,2,2005,53,22,8
21978.0,5,1,2,4,2014,105,15,16
31525.0,19,3,4,10,2014,275,2,40
35584.0,17,3,1,1,2012,26,26,4
33488.0,6,2,3,8,2005,215,3,31
38751.0,14,4,3,8,2014,234,22,34
46701.0,18,6,3,7,2007,196,15,28
31179.0,20,2,2,5,2018,129,9,19
27465.0,1,2,4,11,2003,330,26,48
31805.0,14,6,2,6,2009,165,14,24
32568.0,14,3,4,12,2014,338,4,49
29573.0,16,6,1,1,2017,29,29,4
23573.0,1,3,4,10,2004,281,7,41
31663.0,23,6,1,2,2012,36,5,5
38883.0,10,2,4,12,2017,361,27,52
32794.0,16,3,4,10,2004,281,7,41
49143.0,20,4,3,8,2006,216,4,31
34825.0,9,3,3,7,2007,186,5,27
34357.0,8,2,3,7,2012,193,11,28
31420.0,5,6,1,2,2014,47,16,7
30332.0,9,1,2,4,2005,109,19,16
29653.0,14,2,2,4,2013,114,24,17
23080.0,4,4,3,8,2015,240,28,35
30535.0,1,3,1,2,2006,40,9,6
28262.0,22,2,2,4,2016,118,27,17
24132.0,4,6,2,4,2014,96,6,14
43339.0,21,3,1,1,2014,30,30,5
57642.0,20,4,3,7,2011,203,22,29
23599.0,2,0,4,11,2010,326,22,47
36439.0,20,4,3,8,2014,220,8,32
31795.0,22,3,2,5,2002,122,2,18
35050.0,15,0,2,5,2010,144,24,21
38578.0,16,3,1,1,2008,17,17,3
35110.0,20,1,1,1,2013,29,29,5
34314.0,8,3,3,7,2012,208,26,30
34462.0,23,1,2,6,2010,166,15,24
37643.0,17,5,3,7,2003,200,19,29
33245.0,10,4,4,10,2006,293,20,42
22931.0,7,5,4,10,2005,274,1,39
31416.0,13,5,4,11,2007,321,17,46
26295.0,2,5,1,3,2007,62,3,9
41834.0,18,1,3,8,2004,230,17,34
22896.0,6,0,4,10,2003,286,13,42
28943.0,1,2,1,2,2002,37,6,6
21267.0,1,6,2,5,2016,136,15,19
29164.0,6,0,3,7,2012,212,30,31
31228.0,22,6,1,2,2018,49,18,7
39919.0,17,5,3,7,2010,212,31,30
29734.0,6,4,3,8,2010,232,20,33
38405.0,21,2,4,12,2007,346,12,50
33213.0,11,5,1,2,2010,51,20,7
22567.0,7,5,3,9,2009,262,19,38
28320.0,1,3,1,3,2008,66,6,10
41249.0,15,1,2,5,2004,139,18,21
39627.0,10,1,1,2,2011,32,1,5
33135.0,10,3,2,6,2009,169,18,25
32275.0,18,2,4,11,2015,315,11,46
40563.0,17,1,4,12,2008,358,23,52
25231.0,3,4,3,9,2007,257,14,37
35633.0,15,6,3,7,2015,186,5,27
30477.0,8,1,3,9,2008,267,23,39
32907.0,5,1,1,2,2005,32,1,5
21627.0,3,0,1,3,2016,74,14,11
23180.0,1,0,2,5,2004,152,31,23
34217.0,8,1,4,12,2014,336,2,49
34219.0,20,3,1,3,2015,78,19,12
30868.0,23,2,1,1,2006,11,11,2
30012.0,3,4,1,1,2011,28,28,4
40297.0,9,0,4,12,2010,354,20,51
39076.0,9,2,1,1,2003,15,15,3
30576.0,15,2,4,11,2016,335,30,48
30791.0,22,4,4,10,2004,275,1,40
33814.0,15,2,4,10,2008,275,1,40
37522.0,8,4,1,1,2015,30,30,5
37148.0,20,2,4,12,2012,354,19,51
21852.0,8,6,2,5,2018,133,13,19
14821.0,5,1,4,10,2012,304,30,44
26979.0,2,5,3,8,2008,229,16,33
28699.0,15,6,1,1,2017,22,22,3
38988.0,20,0,2,5,2006,149,29,22
31202.0,21,1,2,4,2012,94,3,14
43113.0,21,2,2,4,2002,107,17,16
28480.0,17,5,1,3,2010,65,6,9
33798.0,5,3,1,1,2005,27,27,4
35468.0,7,5,3,7,2010,205,24,29
26262.0,7,4,2,6,2018,166,15,24
27839.0,5,4,3,7,2010,211,30,30
38435.0,9,6,4,12,2017,365,31,52
40649.0,16,2,3,9,2009,266,23,39
31775.0,20,2,1,2,2018,52,21,8
36523.0,11,0,1,3,2014,83,24,13
28667.0,22,4,4,10,2016,302,28,43
25333.0,2,4,3,8,2014,220,8,32
21840.0,5,2,2,5,2014,141,21,21
27150.0,14,6,2,5,2008,146,25,21
33582.0,9,4,2,6,2004,163,11,24
32947.0,8,4,4,12,2002,354,20,51
38819.0,22,0,1,1,2018,8,8,2
34417.0,2,0,1,2,2007,50,19,8
23708.0,15,6,2,5,2017,134,14,19
24303.0,1,0,4,11,2009,327,23,48
26293.0,1,1,1,2,2016,33,2,5
35801.0,19,5,1,1,2003,4,4,1
38715.0,19,3,1,2,2004,43,12,7
34180.0,16,1,3,9,2008,274,30,40
34302.0,10,3,4,12,2006,341,7,49
24400.0,1,2,2,6,2005,152,1,22
25239.0,4,1,4,12,2012,360,25,52
30893.0,21,1,4,10,2013,295,22,43
27498.0,6,5,4,12,2017,336,2,48
32073.0,0,4,4,10,2007,278,5,40
42879.0,17,2,3,7,2003,183,2,27
28233.0,12,4,1,2,2017,55,24,8
47434.0,17,0,3,8,2009,215,3,32
32130.0,9,3,4,10,2004,302,28,44
26723.0,0,0,4,12,2011,339,5,49
34312.0,18,3,4,10,2017,278,5,40
39579.0,14,1,1,1,2009,27,27,5
25872.0,5,2,1,2,2005,47,16,7
29939.0,6,1,2,4,2004,97,6,15
22038.0,4,1,2,5,2006,143,23,21
21260.0,5,4,4,10,2017,286,13,41
21428.0,2,0,2,4,2010,102,12,15
31517.0,13,2,2,4,2009,119,29,18
49139.0,15,6,3,7,2015,200,19,29
41241.0,18,1,1,1,2016,5,5,1
26880.0,7,0,2,6,2017,156,5,23
39448.0,0,2,3,7,2008,191,9,28
38863.0,8,3,1,2,2010,35,4,5
27472.0,10,6,2,4,2004,95,4,14
40491.0,18,3,3,9,2004,267,23,39
38962.0,13,0,1,1,2005,17,17,3
43191.0,21,3,3,7,2004,211,29,31
31693.0,18,5,4,11,2006,329,25,47
31538.0,16,2,4,12,2016,363,28,52
35539.0,8,1,4,12,2008,337,2,49
23661.0,4,3,1,1,2002,24,24,4
29701.0,9,0,1,1,2012,2,2,1
39815.0,21,4,1,2,2016,43,12,6
29359.0,18,3,2,4,2012,103,12,15
28307.0,11,6,1,3,2011,65,6,9
43850.0,19,0,3,8,2003,237,25,35
32738.0,20,6,2,5,2009,144,24,21
27413.0,21,6,2,6,2018,154,3,22
35307.0,3,4,1,2,2015,37,6,6
31537.0,9,1,2,6,2011,165,14,24
21748.0,3,0,4,12,2015,362,28,53
24794.0,0,4,3,9,2013,270,27,39
22848.0,3,5,3,8,2013,229,17,33
32765.0,21,3,2,6,2012,159,7,23
38967.0,17,5,3,9,2011,246,3,35
25220.0,6,5,3,7,2010,212,31,30
27171.0,4,1,4,11,2008,323,18,47
35299.0,21,3,1,3,2008,73,13,11
39899.0,8,3,1,1,2008,31,31,5
29514.0,17,1,4,11,2016,313,8,45
42701.0,20,6,2,6,2015,172,21,25
48908.0,18,6,3,8,2002,216,4,31
46552.0,23,5,3,8,2016,226,13,32
39129.0,12,1,4,12,2004,363,28,53
42648.0,21,3,3,7,2012,201,19,29
42216.0,10,1,1,2,2008,43,12,7
46936.0,15,4,3,7,2008,193,11,28
32076.0,22,4,1,1,2017,13,13,2
29129.0,23,6,4,12,2008,363,28,52
27820.0,7,2,4,11,2015,308,4,45
26746.0,3,4,4,12,2013,354,20,51
31232.0,17,5,1,1,2010,23,23,3
40056.0,9,2,3,7,2008,205,23,30
22008.0,6,5,2,6,2004,157,5,23
37215.0,9,0,1,2,2003,41,10,7
27552.0,1,3,1,3,2011,69,10,10
33505.0,10,4,2,6,2018,173,22,25
29808.0,6,0,1,3,2018,78,19,12
21733.0,4,0,3,9,2014,272,29,40
28324.0,13,6,2,5,2011,142,22,20
29432.0,5,5,3,7,2006,196,15,28
25392.0,4,1,4,12,2017,353,19,51
39819.0,15,1,2,5,2007,149,29,22
29856.0,12,5,4,11,2002,306,2,44
31310.0,5,4,2,6,2003,178,27,26
28282.0,4,0,4,12,2005,346,12,50
26387.0,17,5,4,10,2014,277,4,40
35825.0,17,2,2,5,2007,129,9,19
41061.0,16,5,3,7,2006,182,1,26
21571.0,5,3,4,10,2015,295,22,43
23446.0,8,5,2,5,2014,130,10,19
34800.0,9,3,3,7,2006,187,6,27
33014.0,9,4,3,9,2011,245,2,35
46348.0,18,3,1,2,2015,50,19,8
40483.0,18,2,2,6,2014,155,4,23
30715.0,0,1,1,1,2015,20,20,4
34066.0,10,2,3,8,2016,237,24,34
31221.0,16,1,4,10,2004,300,26,44
34715.0,14,4,1,2,2017,34,3,5
31822.0,16,4,4,10,2002,284,11,41
26696.0,11,5,2,4,2013,110,20,16
29864.0,23,4,2,4,2004,93,2,14
32278.0,14,1,1,1,2002,15,15,3
26693.0,13,6,4,11,2009,319,15,46
46577.0,22,0,3,8,2009,229,17,34
32496.0,22,2,3,9,2004,273,29,40
31914.0,19,5,4,11,2003,312,8,45
25518.0,2,3,2,4,2006,96,6,14
29306.0,23,6,2,4,2018,98,8,14
19936.0,6,6,4,10,2002,286,13,41
31758.0,16,3,4,11,2006,313,9,45
32939.0,13,4,1,3,2006,76,17,11
31458.0,16,1,4,10,2003,287,14,42
27038.0,15,5,2,5,2005,141,21,20
34027.0,19,6,4,12,2004,340,5,49
32129.0,17,0,2,6,2012,156,4,23
32753.0,23,3,3,9,2006,250,7,36
33280.0,8,4,4,11,2002,305,1,44
33100.0,12,0,1,3,2006,86,27,13
22013.0,1,6,2,5,2002,146,26,21
34477.0,8,3,1,3,2011,90,31,13
36496.0,21,2,4,12,2012,354,19,51
26189.0,12,6,4,11,2002,314,10,45
44343.0,19,0,1,1,2018,1,1,1
31546.0,5,1,4,12,2013,351,17,51
24298.0,1,5,4,10,2012,287,13,41
30283.0,4,4,1,2,2008,46,15,7
35702.0,19,3,3,7,2003,191,10,28
45232.0,19,3,3,8,2005,230,18,33
31462.0,15,0,4,11,2015,327,23,48
24678.0,6,1,1,3,2003,77,18,12
28109.0,1,1,4,11,2015,328,24,48
33796.0,16,1,1,2,2008,36,5,6
29834.0,4,0,3,7,2011,199,18,29
27595.0,0,2,4,11,2002,324,20,47
37417.0,10,2,3,7,2015,196,15,29
26927.0,16,6,1,3,2009,88,29,13
28549.0,12,6,3,9,2010,255,12,36
31027.0,2,6,3,8,2004,242,29,35
22149.0,2,3,4,10,2002,283,10,41
25338.0,2,2,2,4,2011,96,6,14
47770.0,17,2,3,7,2008,191,9,28
30638.0,19,6,3,9,2010,269,26,38
35604.0,0,1,4,12,2005,354,20,51
21552.0,5,2,2,5,2013,128,8,19
32253.0,20,3,4,11,2014,310,6,45
34389.0,20,2,2,4,2013,100,10,15
25085.0,6,0,3,8,2014,230,18,34
28267.0,19,2,1,3,2016,90,30,13
35748.0,21,6,4,10,2017,281,8,40
32627.0,3,6,1,1,2013,27,27,4
35927.0,20,2,1,2,2005,40,9,6
25749.0,4,6,4,12,2010,346,12,49
27385.0,23,2,4,11,2016,335,30,48
49441.0,11,5,3,7,2011,204,23,29
32079.0,18,6,4,12,2005,359,25,51
28111.0,21,5,4,10,2015,276,3,40
36716.0,1,4,1,1,2009,16,16,3
22579.0,5,5,2,4,2011,113,23,16
35139.0,21,3,1,3,2003,72,13,11
21971.0,4,1,2,4,2010,117,27,17
27071.0,2,0,1,2,2006,37,6,6
35862.0,21,0,1,3,2018,71,12,11
32308.0,0,0,1,1,2016,25,25,4
32395.0,8,3,3,7,2002,206,25,30
24201.0,3,0,1,2,2002,56,25,9
28989.0,12,5,3,9,2012,259,15,37
27380.0,6,6,1,1,2017,29,29,4
28680.0,15,2,2,4,2018,115,25,17
34196.0,8,4,4,12,2007,362,28,52
35272.0,11,5,3,8,2015,227,15,33
26368.0,14,6,2,4,2018,98,8,14
26913.0,1,5,2,6,2009,171,20,25
21240.0,3,4,2,5,2015,142,22,21
34013.0,12,6,1,2,2006,57,26,8
25754.0,3,4,1,1,2017,27,27,4
33722.0,9,0,1,3,2006,86,27,13
28950.0,10,4,4,11,2009,331,27,48
24402.0,1,3,2,5,2005,125,5,18
30011.0,22,5,2,6,2011,155,4,22
31218.0,15,0,4,10,2012,289,15,42
27623.0,3,5,4,11,2005,323,19,46
25187.0,0,2,4,10,2003,295,22,43
37666.0,13,2,2,6,2010,181,30,26
33947.0,11,2,4,12,2011,348,14,50
25178.0,7,0,2,6,2002,154,3,23
40494.0,13,3,3,9,2009,267,24,39
61440.0,15,3,3,8,2006,215,3,31
25930.0,5,3,1,1,2006,12,12,2
32095.0,16,4,1,3,2014,73,14,11
30803.0,22,1,2,5,2003,140,20,21
29855.0,20,5,3,9,2008,264,20,38
48883.0,11,4,3,8,2002,214,2,31
27120.0,0,5,1,1,2007,6,6,1
27216.0,2,3,3,7,2009,183,2,27
31116.0,6,1,1,1,2006,24,24,4
28675.0,10,5,2,5,2009,150,30,22
28201.0,11,0,2,5,2004,152,31,23
29876.0,8,6,3,8,2003,215,3,31
30107.0,5,0,1,3,2013,63,4,10
28864.0,0,3,2,4,2011,118,28,17
32119.0,16,0,1,3,2007,71,12,11
32145.0,15,1,1,1,2013,29,29,5
31986.0,11,6,4,12,2012,365,30,52
33465.0,23,0,1,2,2003,55,24,9
29215.0,23,4,1,2,2018,54,23,8
25390.0,2,5,3,9,2017,259,16,37
40048.0,0,6,3,7,2013,188,7,27
41532.0,12,4,3,7,2003,206,25,30
32214.0,0,2,3,8,2015,224,12,33
40173.0,13,3,3,8,2016,217,4,31
41410.0,0,2,3,7,2011,194,13,28
23097.0,1,6,4,11,2009,319,15,46
29578.0,21,4,2,4,2012,104,13,15
23828.0,4,2,1,3,2007,73,14,11
32110.0,21,0,4,10,2013,280,7,41
45171.0,20,5,3,8,2002,229,17,33
31106.0,16,4,4,12,2016,358,23,51
32289.0,13,2,1,1,2013,30,30,5
37742.0,18,0,1,2,2003,48,17,8
24091.0,1,1,4,10,2002,295,22,43
38171.0,13,1,4,12,2004,363,28,53
35280.0,22,6,4,12,2005,338,4,48
29131.0,6,6,3,8,2010,234,22,33
38656.0,13,2,2,5,2007,136,16,20
31033.0,16,2,2,4,2009,119,29,18
37194.0,20,2,4,11,2013,331,27,48
23710.0,8,5,4,10,2013,292,19,42
41831.0,11,0,3,7,2010,186,5,27
23284.0,4,2,3,9,2002,261,18,38
21537.0,1,0,2,4,2013,119,29,18
34519.0,19,6,4,12,2013,335,1,48
32149.0,20,1,4,10,2015,300,27,44
21772.0,8,6,2,5,2005,142,22,20
38361.0,12,4,1,1,2003,17,17,3
31331.0,7,4,2,5,2013,151,31,22
32930.0,18,4,4,10,2004,275,1,40
24871.0,5,4,2,6,2015,177,26,26
34264.0,14,2,1,3,2006,81,22,12
23970.0,2,4,4,10,2002,298,25,43
31069.0,18,4,1,3,2010,85,26,12
43598.0,11,1,3,7,2003,203,22,30
42357.0,19,1,3,9,2007,268,25,39
43178.0,23,1,2,6,2002,176,25,26
42535.0,19,0,1,2,2015,33,2,6
37650.0,5,5,3,7,2011,204,23,29
38985.0,19,1,2,6,2009,181,30,27
28528.0,2,6,1,1,2006,15,15,2
40709.0,20,3,4,12,2007,354,20,51
30112.0,18,6,1,3,2013,83,24,12
20931.0,4,5,1,3,2011,78,19,11
23799.0,5,2,2,5,2008,142,21,21
27861.0,4,3,1,2,2014,51,20,8
31571.0,22,6,1,2,2012,50,19,7
38588.0,22,3,3,8,2004,239,26,35
41486.0,13,1,1,1,2004,27,27,5
26297.0,8,4,2,4,2006,104,14,15
30261.0,10,3,2,5,2018,144,24,21
36693.0,14,5,1,1,2015,10,10,2
33156.0,18,6,1,1,2016,3,3,53
24694.0,3,5,1,1,2016,16,16,2
31409.0,4,2,3,7,2002,212,31,31
32302.0,8,1,1,3,2010,89,30,13
31590.0,15,0,4,11,2005,332,28,48
43025.0,17,2,2,6,2007,171,20,25
26416.0,5,1,3,7,2009,202,21,30
35474.0,20,4,3,9,2012,258,14,37
31082.0,17,4,2,5,2011,140,20,20
42576.0,13,3,3,8,2009,239,27,35
31540.0,11,6,4,12,2011,345,11,49
29023.0,5,2,3,9,2010,251,8,36
28043.0,6,1,1,3,2014,70,11,11
36461.0,17,1,1,2,2013,50,19,8
23956.0,6,3,4,10,2011,279,6,40
31501.0,1,3,4,12,2004,351,16,51
27936.0,11,6,3,9,2010,255,12,36
29699.0,15,0,4,11,2012,317,12,46
30799.0,9,4,2,5,2003,136,16,20
23690.0,1,2,4,11,2003,309,5,45
32889.0,21,5,4,11,2010,331,27,47
46462.0,15,3,3,8,2017,215,3,31
36580.0,20,1,2,6,2008,155,3,23
51114.0,21,3,3,8,2016,224,11,32
37362.0,11,0,1,2,2005,45,14,7
28793.0,2,3,3,7,2008,185,3,27
47490.0,17,3,3,8,2017,215,3,31
27243.0,1,2,4,10,2007,297,24,43
22643.0,4,2,4,11,2005,313,9,45
25803.0,1,3,2,5,2012,138,17,20
40809.0,21,4,4,12,2010,351,17,50
38969.0,8,4,3,7,2010,190,9,27
25463.0,4,3,2,4,2015,92,2,14
46751.0,20,0,3,8,2015,243,31,36
37593.0,20,5,4,11,2008,327,22,47
31897.0,7,6,4,12,2009,354,20,51
27080.0,1,4,2,6,2003,171,20,25
30752.0,11,4,2,5,2013,137,17,20
31358.0,11,0,3,9,2003,244,1,36
28287.0,1,1,4,12,2007,359,25,52
22043.0,5,4,4,11,2015,310,6,45
26189.0,6,4,1,3,2003,80,21,12
24185.0,5,0,2,5,2015,131,11,20
40629.0,15,4,2,6,2009,163,12,24
25863.0,7,6,2,6,2015,165,14,24
35525.0,10,6,1,2,2010,38,7,5
35616.0,23,3,4,10,2007,277,4,40
27883.0,22,6,2,4,2012,120,29,17
37501.0,5,2,1,2,2015,49,18,8
49613.0,11,2,3,7,2013,198,17,29
30763.0,9,2,2,5,2006,137,17,20
36253.0,7,3,1,2,2010,49,18,7
38365.0,17,3,1,2,2015,36,5,6
33086.0,8,5,1,1,2012,21,21,3
33370.0,7,3,4,12,2009,344,10,50
38782.0,13,5,3,7,2018,195,14,28
33823.0,8,4,1,3,2006,76,17,11
41555.0,7,2,1,1,2005,19,19,3
35632.0,22,4,1,2,2004,37,6,6
34847.0,20,2,4,10,2008,296,22,43
29832.0,21,4,3,9,2013,270,27,39
34399.0,23,6,3,8,2008,230,17,33
27406.0,23,5,2,5,2008,124,3,18
25424.0,2,0,1,2,2014,55,24,9
31885.0,0,4,1,3,2017,76,17,11
45887.0,11,0,3,8,2016,228,15,33
35082.0,6,6,1,1,2011,23,23,3
31492.0,1,3,1,2,2005,34,3,5
29107.0,6,2,4,11,2006,326,22,47
32120.0,15,5,3,9,2012,266,22,38
31608.0,11,2,4,11,2011,334,30,48
25856.0,3,6,4,12,2003,362,28,52
28304.0,4,3,1,2,2005,55,24,8
28865.0,4,3,3,7,2009,211,30,31
27610.0,23,6,4,10,2006,288,15,41
30102.0,10,1,4,10,2015,293,20,43
40647.0,12,6,3,7,2007,189,8,27
30202.0,8,2,2,4,2015,98,8,15
23942.0,6,6,2,5,2011,149,29,21
39730.0,17,1,4,12,2007,338,4,49
32474.0,8,3,2,6,2004,176,24,26
28121.0,2,3,4,12,2016,364,29,52
39486.0,13,4,3,8,2011,224,12,32
33000.0,5,1,1,3,2015,62,3,10
28734.0,3,2,1,2,2016,41,10,6
46564.0,15,1,3,8,2016,243,30,35
27478.0,2,2,2,6,2016,174,22,25
25701.0,2,3,4,10,2006,278,5,40
24871.0,12,6,4,10,2016,304,30,43
27411.0,0,0,1,3,2006,86,27,13
42405.0,16,0,3,8,2004,222,9,33
27932.0,22,5,2,4,2012,119,28,17
28973.0,19,6,2,5,2012,134,13,19
37889.0,18,4,1,2,2010,57,26,8
41651.0,13,4,3,7,2017,209,28,30
27625.0,7,3,2,4,2015,106,16,16
22865.0,3,5,4,11,2013,327,23,47
38960.0,22,6,3,8,2008,237,24,34
29200.0,12,5,3,7,2014,186,5,27
28032.0,4,0,1,3,2003,69,10,11
30921.0,17,6,1,1,2017,15,15,2
51786.0,19,3,3,7,2018,186,5,27
40701.0,20,1,3,9,2016,257,13,37
35760.0,14,5,3,7,2009,192,11,28
30013.0,4,4,1,2,2006,41,10,6
46275.0,19,2,2,6,2005,166,15,24
32955.0,20,3,4,10,2010,301,28,43
37509.0,19,2,1,3,2015,63,4,10
26610.0,1,1,2,4,2018,100,10,15
27199.0,0,3,3,8,2017,243,31,35
37314.0,14,4,3,8,2014,220,8,32
25258.0,6,3,3,9,2012,271,27,39
